,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
0,CHEMBL105460,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(Cn2nnnc2-c2ccccc2)c2ccccc2)CC1,active,595.7040000000003,5.7114000000000065,0.0,9.0,6.474955192963154
1,CHEMBL105606,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(Cn2cncn2)c2ccccc2)CC1,active,518.6180000000003,4.649400000000004,0.0,8.0,7.552841968657781
2,CHEMBL105570,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(C)(Cn2cnc3ccccc32)c2ccccc2)CC1,active,581.7170000000003,6.581700000000008,0.0,7.0,8.0
3,CHEMBL83338,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1,active,557.1810000000003,5.289400000000006,0.0,4.0,7.455931955649724
4,CHEMBL325357,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(Cn2ncc3ccccc32)c2ccccc2)CC1,active,567.6900000000003,6.407600000000007,0.0,7.0,7.823908740944319
5,CHEMBL105572,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(Cn2cnc(Cl)c2Cl)c2ccccc2)CC1,active,586.5200000000003,6.5612000000000075,0.0,7.0,7.795880017344075
6,CHEMBL107750,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(Cn2cnc(CC#N)c2)c2ccccc2)CC1,active,556.6670000000003,5.320480000000005,0.0,8.0,7.823908740944319
7,CHEMBL105659,C=CCN(C(=O)OCc1ccccc1)C1CCN(CCC(C)(Cn2cnc3ccccc32)c2ccccc2)CC1,active,536.7200000000001,6.673500000000008,0.0,5.0,6.950781977329818
8,CHEMBL107380,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(C)(c2ccccc2)C2c3ccccc3C(=O)N2CC)CC1,active,610.7550000000001,6.748800000000008,0.0,6.0,8.0
9,CHEMBL104793,C=CCN(C(=O)OCc1ccccc1)C1CCN(CCC(CN2C(=O)N[C@H](Cc3c[nH]c4ccccc34)C2=O)c2ccccc2)CC1,active,633.7930000000001,6.093900000000006,2.0,5.0,8.154901959985743
10,CHEMBL106231,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(Cn2cc3ccccc3n2)c2ccccc2)CC1,active,567.6900000000003,6.4076000000000075,0.0,7.0,7.568636235841013
11,CHEMBL321539,C=CCN(C(=O)OCc1ccccc1)C1CCN(CCC(Cn2c(CC)nc3ccccc32)c2ccccc2)CC1,active,550.7470000000002,7.061800000000009,0.0,5.0,6.609064892896621
12,CHEMBL322439,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(Cn2cnc([N+](=O)[O-])c2)c2ccccc2)CC1,active,562.6270000000003,5.162600000000005,0.0,9.0,7.823908740944319
13,CHEMBL104474,C=CCN(C(=O)OCc1ccccc1)C1CCN(CCC(Cn2cnc3ccccc32)c2ccccc2)CC1,active,522.6930000000002,6.499400000000008,0.0,5.0,7.6020599913279625
14,CHEMBL319622,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(Cn2c(CC)nc3ccccc32)c2ccccc2)CC1,active,595.7440000000004,6.970000000000009,0.0,7.0,7.318758762624412
15,CHEMBL104867,C=CCN(C(=O)OCc1ccccc1)C1CCN(CCC(C)(c2ccccc2)C2Nc3ccccc3S(=O)(=O)N2)CC1,active,588.7740000000001,5.353700000000004,2.0,6.0,7.259637310505756
16,CHEMBL104867,C=CCN(C(=O)OCc1ccccc1)C1CCN(CCC(C)(c2ccccc2)C2Nc3ccccc3S(=O)(=O)N2)CC1,active,588.7740000000001,5.353700000000004,2.0,6.0,7.7447274948966935
17,CHEMBL104464,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(Cn2nnc(-c3ccccc3)n2)c2ccccc2)CC1,active,595.7040000000003,5.7114000000000065,0.0,9.0,6.954677021213342
18,CHEMBL106803,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(Cn2cnc3ccccc32)c2ccccc2)CC1,active,567.6900000000003,6.407600000000007,0.0,7.0,8.397940008672037
19,CHEMBL107380,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(C)(c2ccccc2)C2c3ccccc3C(=O)N2CC)CC1,active,610.7550000000001,6.748800000000008,0.0,6.0,7.7447274948966935
20,CHEMBL320365,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(Cn2cnc(-c3ccccc3)c2)c2ccccc2)CC1,active,593.7280000000003,6.921400000000008,0.0,7.0,7.638272163982407
21,CHEMBL61536,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3)c3ccccc3)CC2)CC1,active,512.6980000000003,5.102740000000004,0.0,4.0,8.698970004336019
22,CHEMBL61536,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3)c3ccccc3)CC2)CC1,active,512.6980000000003,5.102740000000004,0.0,4.0,8.292429823902063
23,CHEMBL61536,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3)c3ccccc3)CC2)CC1,active,512.6980000000003,5.102740000000004,0.0,4.0,7.826813731587726
24,CHEMBL61536,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3)c3ccccc3)CC2)CC1,active,512.6980000000003,5.102740000000004,0.0,4.0,7.826813731587726
25,CHEMBL61374,Cc1nc(-c2ccccc2)nc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,559.7579999999999,7.0578400000000086,0.0,5.0,8.070581074285707
26,CHEMBL61374,Cc1nc(-c2ccccc2)nc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,559.7579999999999,7.0578400000000086,0.0,5.0,7.638272163982407
27,CHEMBL61374,Cc1nc(-c2ccccc2)nc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,559.7579999999999,7.0578400000000086,0.0,5.0,7.508638306165727
28,CHEMBL61374,Cc1nc(-c2ccccc2)nc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,559.7579999999999,7.0578400000000086,0.0,5.0,7.782516055786093
29,CHEMBL292625,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc(Br)cc3)CC2)CC1,active,484.48200000000014,5.637140000000006,1.0,3.0,8.657577319177793
30,CHEMBL292625,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc(Br)cc3)CC2)CC1,active,484.48200000000014,5.637140000000006,1.0,3.0,9.301029995663981
31,CHEMBL292625,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc(Br)cc3)CC2)CC1,active,484.48200000000014,5.637140000000006,1.0,3.0,7.548213564475709
32,CHEMBL59511,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3cccc(C#N)c3)c3ccccc3)CC2)CC1,active,537.7080000000002,4.974420000000005,0.0,5.0,9.221848749616356
33,CHEMBL59511,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3cccc(C#N)c3)c3ccccc3)CC2)CC1,active,537.7080000000002,4.974420000000005,0.0,5.0,8.55284196865778
34,CHEMBL59511,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3cccc(C#N)c3)c3ccccc3)CC2)CC1,active,537.7080000000002,4.974420000000005,0.0,5.0,7.966576244513051
35,CHEMBL60711,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)c2c[nH]c3ccccc23)CC1,active,492.6670000000004,6.465300000000007,1.0,3.0,7.318758762624412
36,CHEMBL60711,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)c2c[nH]c3ccccc23)CC1,active,492.6670000000004,6.465300000000007,1.0,3.0,6.548213564475709
37,CHEMBL59492,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(NCc3ccccc3)CC2)CC1,active,419.61300000000017,4.5523400000000045,1.0,3.0,6.0
38,CHEMBL59492,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(NCc3ccccc3)CC2)CC1,active,419.61300000000017,4.5523400000000045,1.0,3.0,6.0
39,CHEMBL61465,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccccc3)CC2)CC1,active,405.5860000000001,4.874640000000005,1.0,3.0,7.0
40,CHEMBL556314,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,498.6710000000003,5.234240000000005,0.0,4.0,8.481486060122112
41,CHEMBL556314,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,498.6710000000003,5.234240000000005,0.0,4.0,8.468521082957745
42,CHEMBL556314,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,498.6710000000003,5.234240000000005,0.0,4.0,7.795880017344075
43,CHEMBL59602,Cc1ncnc(C)c1C(=O)N1CCC(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,469.6330000000002,5.000740000000005,0.0,5.0,8.086186147616283
44,CHEMBL59602,Cc1ncnc(C)c1C(=O)N1CCC(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,469.6330000000002,5.000740000000005,0.0,5.0,7.2076083105017466
45,CHEMBL59602,Cc1ncnc(C)c1C(=O)N1CCC(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,469.6330000000002,5.000740000000005,0.0,5.0,7.318758762624412
46,CHEMBL418120,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3C#N)c3ccccc3)CC2)CC1,active,537.7080000000002,4.974420000000005,0.0,5.0,7.096910013008056
47,CHEMBL418120,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3C#N)c3ccccc3)CC2)CC1,active,537.7080000000002,4.974420000000005,0.0,5.0,5.522878745280337
48,CHEMBL58176,COc1cccc(OC)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,513.6820000000002,6.001200000000007,0.0,5.0,7.376750709602099
49,CHEMBL292894,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)c2ccccc2)CC1,active,453.6300000000004,5.984000000000006,0.0,3.0,6.698970004336019
50,CHEMBL292894,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)c2ccccc2)CC1,active,453.6300000000004,5.984000000000006,0.0,3.0,6.343901797987168
51,CHEMBL292894,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)c2ccccc2)CC1,active,453.6300000000004,5.984000000000006,0.0,3.0,6.291579099865287
52,CHEMBL58101,Cc1cccc(C)c1C(=O)N1CCC(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,467.6570000000002,6.2107400000000075,0.0,3.0,7.954677021213342
53,CHEMBL58101,Cc1cccc(C)c1C(=O)N1CCC(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,467.6570000000002,6.2107400000000075,0.0,3.0,7.585026652029182
54,CHEMBL58101,Cc1cccc(C)c1C(=O)N1CCC(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,467.6570000000002,6.2107400000000075,0.0,3.0,7.214670164989233
55,CHEMBL61828,Cc1ccnc(C)c1C(=O)N1CCC(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,468.6450000000002,5.605740000000006,0.0,4.0,8.522878745280337
56,CHEMBL61828,Cc1ccnc(C)c1C(=O)N1CCC(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,468.6450000000002,5.605740000000006,0.0,4.0,8.130768280269024
57,CHEMBL61828,Cc1ccnc(C)c1C(=O)N1CCC(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,468.6450000000002,5.605740000000006,0.0,4.0,7.809668301829708
58,CHEMBL58441,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)c2c(Cl)cccc2Cl)CC1,active,522.5200000000003,7.290800000000007,0.0,3.0,8.619788758288394
59,CHEMBL58441,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)c2c(Cl)cccc2Cl)CC1,active,522.5200000000003,7.290800000000007,0.0,3.0,8.455931955649724
60,CHEMBL58441,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)c2c(Cl)cccc2Cl)CC1,active,522.5200000000003,7.290800000000007,0.0,3.0,8.102372908709558
61,CHEMBL59328,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)c2cccc3ccccc23)CC1,active,503.69000000000045,7.137200000000008,0.0,3.0,8.431798275933005
62,CHEMBL59328,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)c2cccc3ccccc23)CC1,active,503.69000000000045,7.137200000000008,0.0,3.0,8.050609993355087
63,CHEMBL58004,Cc1nc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,499.6590000000003,4.629240000000004,0.0,5.0,8.537602002101044
64,CHEMBL58004,Cc1nc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,499.6590000000003,4.629240000000004,0.0,5.0,7.920818753952375
65,CHEMBL58004,Cc1nc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,499.6590000000003,4.629240000000004,0.0,5.0,7.619788758288394
66,CHEMBL58004,Cc1nc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,499.6590000000003,4.629240000000004,0.0,5.0,7.876148359032914
67,CHEMBL304931,CN(C)C(=O)c1ccccc1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,524.7090000000002,5.685800000000007,0.0,4.0,7.0
68,CHEMBL58897,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc(C(F)(F)F)cc3)CC2)CC1,active,473.58300000000014,5.893440000000005,1.0,3.0,9.096910013008056
69,CHEMBL58897,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc(C(F)(F)F)cc3)CC2)CC1,active,473.58300000000014,5.893440000000005,1.0,3.0,8.958607314841775
70,CHEMBL58897,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc(C(F)(F)F)cc3)CC2)CC1,active,473.58300000000014,5.893440000000005,1.0,3.0,7.5638373529592435
71,CHEMBL301454,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3)c3ccccc3)CC2)CC1,active,495.71100000000024,6.469340000000008,0.0,3.0,8.853871964321762
72,CHEMBL301454,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3)c3ccccc3)CC2)CC1,active,495.71100000000024,6.469340000000008,0.0,3.0,8.522878745280337
73,CHEMBL301454,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3)c3ccccc3)CC2)CC1,active,495.71100000000024,6.469340000000008,0.0,3.0,7.913640169325252
74,CHEMBL301454,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3)c3ccccc3)CC2)CC1,active,495.71100000000024,6.469340000000008,0.0,3.0,7.841637507904751
75,CHEMBL416512,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3)Cc3ccccc3)CC2)CC1,active,509.7380000000003,6.464940000000008,0.0,3.0,7.1249387366083
76,CHEMBL60279,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc4ccn(C)c4c3)CC2)CC1,active,458.6500000000002,5.366340000000005,1.0,4.0,7.040958607678906
77,CHEMBL60279,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc4ccn(C)c4c3)CC2)CC1,active,458.6500000000002,5.366340000000005,1.0,4.0,7.366531544420414
78,CHEMBL60279,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc4ccn(C)c4c3)CC2)CC1,active,458.6500000000002,5.366340000000005,1.0,4.0,5.774690718274137
79,CHEMBL62152,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,481.6840000000002,6.600840000000008,0.0,3.0,8.585026652029182
80,CHEMBL62152,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,481.6840000000002,6.600840000000008,0.0,3.0,9.154901959985743
81,CHEMBL62152,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,481.6840000000002,6.600840000000008,0.0,3.0,7.815308569182402
82,CHEMBL62152,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,481.6840000000002,6.600840000000008,0.0,3.0,7.841637507904751
83,CHEMBL61424,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,483.6600000000002,5.390840000000006,0.0,5.0,9.0
84,CHEMBL61424,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,483.6600000000002,5.390840000000006,0.0,5.0,8.657577319177793
85,CHEMBL61424,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,483.6600000000002,5.390840000000006,0.0,5.0,8.102372908709558
86,CHEMBL59358,COc1cc(CN(c2ccccc2)C2CCN(C3(C)CCN(C(=O)c4c(C)cc[n+]([O-])c4C)CC3)CC2)cc(OC)c1OC,active,602.7760000000004,5.128540000000005,0.0,7.0,6.0
87,CHEMBL61466,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc(Cl)cc3)CC2)CC1,active,440.0310000000002,5.528040000000005,1.0,3.0,8.619788758288394
88,CHEMBL61466,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc(Cl)cc3)CC2)CC1,active,440.0310000000002,5.528040000000005,1.0,3.0,8.698970004336019
89,CHEMBL61466,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc(Cl)cc3)CC2)CC1,active,440.0310000000002,5.528040000000005,1.0,3.0,7.590066876668706
90,CHEMBL59285,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc(-c4ccccc4)cc3)CC2)CC1,active,481.6840000000002,6.541640000000007,1.0,3.0,6.337242168318426
91,CHEMBL294271,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3cccc4ccn(C)c34)CC2)CC1,active,458.6500000000002,5.366340000000005,1.0,4.0,6.991399828238082
92,CHEMBL294271,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3cccc4ccn(C)c34)CC2)CC1,active,458.6500000000002,5.366340000000005,1.0,4.0,6.8326826652518236
93,CHEMBL294271,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3cccc4ccn(C)c34)CC2)CC1,active,458.6500000000002,5.366340000000005,1.0,4.0,5.664542099310616
94,CHEMBL61373,Cc1nc(-c2ccncc2)nc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,560.746,6.452840000000007,0.0,6.0,8.55284196865778
95,CHEMBL61373,Cc1nc(-c2ccncc2)nc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,560.746,6.452840000000007,0.0,6.0,8.102372908709558
96,CHEMBL61373,Cc1nc(-c2ccncc2)nc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,560.746,6.452840000000007,0.0,6.0,7.522878745280337
97,CHEMBL61373,Cc1nc(-c2ccncc2)nc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,560.746,6.452840000000007,0.0,6.0,7.609064892896621
98,CHEMBL61373,Cc1nc(-c2ccncc2)nc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,560.746,6.452840000000007,0.0,6.0,8.102372908709558
99,CHEMBL58109,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,484.64400000000023,4.844140000000005,0.0,4.0,8.045757490560675
100,CHEMBL58109,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,484.64400000000023,4.844140000000005,0.0,4.0,6.931814138253839
101,CHEMBL58109,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,484.64400000000023,4.844140000000005,0.0,4.0,6.896196279044043
102,CHEMBL293900,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)c2cccc3[nH]ccc23)CC1,active,492.6670000000004,6.465300000000007,1.0,3.0,8.00436480540245
103,CHEMBL293900,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)c2cccc3[nH]ccc23)CC1,active,492.6670000000004,6.465300000000007,1.0,3.0,7.508638306165727
104,CHEMBL293900,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)c2cccc3[nH]ccc23)CC1,active,492.6670000000004,6.465300000000007,1.0,3.0,6.991399828238082
105,CHEMBL60589,Cc1cc(C)c(S(=O)(=O)N2CCC(C)(N3CCC(N(c4ccccc4)c4ccccc4)CC3)CC2)c(C)c1,active,531.7660000000002,6.4577600000000075,0.0,4.0,7.3872161432802645
106,CHEMBL60225,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3)c3ccc(Br)cc3)CC2)CC1,active,574.6069999999999,7.231840000000009,0.0,3.0,8.638272163982407
107,CHEMBL60225,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3)c3ccc(Br)cc3)CC2)CC1,active,574.6069999999999,7.231840000000009,0.0,3.0,8.207608310501746
108,CHEMBL60225,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3)c3ccc(Br)cc3)CC2)CC1,active,574.6069999999999,7.231840000000009,0.0,3.0,7.806875401645538
109,CHEMBL59101,Cc1ccccc1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,467.6570000000002,6.292420000000007,0.0,3.0,8.10790539730952
110,CHEMBL59101,Cc1ccccc1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,467.6570000000002,6.292420000000007,0.0,3.0,7.543633966870957
111,CHEMBL59101,Cc1ccccc1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,467.6570000000002,6.292420000000007,0.0,3.0,7.173925197299173
112,CHEMBL433635,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)C2CCCCC2)CC1,active,459.67800000000057,6.250500000000007,0.0,3.0,6.38933983691012
113,CHEMBL433635,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)C2CCCCC2)CC1,active,459.67800000000057,6.250500000000007,0.0,3.0,6.236572006437063
114,CHEMBL58248,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccc(C#N)cc3)c3ccccc3)CC2)CC1,active,537.7080000000002,4.974420000000005,0.0,5.0,8.42021640338319
115,CHEMBL58248,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccc(C#N)cc3)c3ccccc3)CC2)CC1,active,537.7080000000002,4.974420000000005,0.0,5.0,6.455931955649724
116,CHEMBL58248,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccc(C#N)cc3)c3ccccc3)CC2)CC1,active,537.7080000000002,4.974420000000005,0.0,5.0,6.853871964321762
117,CHEMBL58387,Cc1ccnc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,482.6720000000002,5.9958400000000065,0.0,4.0,8.638272163982407
118,CHEMBL58387,Cc1ccnc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,482.6720000000002,5.9958400000000065,0.0,4.0,8.958607314841775
119,CHEMBL58387,Cc1ccnc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,482.6720000000002,5.9958400000000065,0.0,4.0,7.958607314841775
120,CHEMBL311795,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCN([C@@H](C)c3ccc(C(F)(F)F)cc3)[C@@H](C)C2)CC1,active,503.61300000000017,4.874240000000006,0.0,5.0,11.0
121,CHEMBL352514,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCC3)C[C@@H]2c2ccccc2)CC1,active,540.7520000000002,5.6421000000000054,1.0,5.0,8.795880017344075
122,CHEMBL81252,CCN(C(=O)OCc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2cccc(Cl)c2)CC1,active,598.2090000000001,6.257500000000007,0.0,5.0,8.698970004336019
123,CHEMBL84268,CCN(C(=O)NC)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,486.6820000000002,3.6067000000000027,1.0,4.0,6.920818753952375
124,CHEMBL82786,CCCN(C(=O)CCc1ccccc1)C1CCN(CC[C@@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,575.8190000000002,5.816800000000007,0.0,4.0,7.698970004336019
125,CHEMBL311532,CCN(C(=O)Oc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,549.7370000000001,5.466300000000006,0.0,5.0,8.0
126,CHEMBL81926,CCCN(C(=O)OCc1ccccc1C)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,591.8180000000002,6.302620000000008,0.0,5.0,8.397940008672037
127,CHEMBL81719,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccccc1)S(=O)(=O)c1ccccc1,active,522.7360000000002,4.636000000000005,0.0,4.0,7.455931955649724
